id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
c24a902a-b1c9-4aac-99bc-45e5f69f7056,Anna Belousovová,"Belousovová, Anna",anna_belousovova@nrsr.sk,,,Klub ĽS-HZDS,1,,,National Council,2,2001-09-16,2002-04-10,http://files.parldata.eu/sk/nrsr/people/54d2a4a7273a394ad5db97b3/image.jpeg,female
c24a902a-b1c9-4aac-99bc-45e5f69f7056,Anna Belousovová,"Belousovová, Anna",anna_belousovova@nrsr.sk,,,Independent,0,,,National Council,2,2002-04-11,,http://files.parldata.eu/sk/nrsr/people/54d2a4a7273a394ad5db97b3/image.jpeg,female
bc531bca-5bf0-4c07-8ce9-e7d8dd9f04ed,Anna Záborská,"Záborská, Anna",anna_zaborska@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a521273a394ad5db98e4/image.jpeg,female
bc531bca-5bf0-4c07-8ce9-e7d8dd9f04ed,Anna Záborská,"Záborská, Anna",anna_zaborska@nrsr.sk,,,Klub SDK,2,,,National Council,2,1998-10-29,2000-11-28,http://files.parldata.eu/sk/nrsr/people/54d2a521273a394ad5db98e4/image.jpeg,female
bc531bca-5bf0-4c07-8ce9-e7d8dd9f04ed,Anna Záborská,"Záborská, Anna",anna_zaborska@nrsr.sk,,,Independent,0,,,National Council,2,2000-11-29,2001-06-17,http://files.parldata.eu/sk/nrsr/people/54d2a521273a394ad5db98e4/image.jpeg,female
bc531bca-5bf0-4c07-8ce9-e7d8dd9f04ed,Anna Záborská,"Záborská, Anna",anna_zaborska@nrsr.sk,,,Klub KDH,8,,,National Council,2,2001-06-18,,http://files.parldata.eu/sk/nrsr/people/54d2a521273a394ad5db98e4/image.jpeg,female
80bcc4e3-a59a-4f1f-a830-8c9db5720226,Anton Hoffmann,"Hoffmann, Anton",hoffanto@nrsr.sk,,,Klub SDĽ,5,,,National Council,2,2001-01-30,2001-02-06,http://files.parldata.eu/sk/nrsr/people/54d2a4cb273a394ad5db983e/image.jpeg,male
80bcc4e3-a59a-4f1f-a830-8c9db5720226,Anton Hoffmann,"Hoffmann, Anton",hoffanto@nrsr.sk,,,Klub SDĽ,5,,,National Council,2,2001-02-06,,http://files.parldata.eu/sk/nrsr/people/54d2a4cb273a394ad5db983e/image.jpeg,male
b7bcc9aa-8812-4995-a26e-71041178c956,Anton Juriš,"Juriš, Anton",jurianto@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a454273a394ad5db939e/image.jpeg,male
b7bcc9aa-8812-4995-a26e-71041178c956,Anton Juriš,"Juriš, Anton",jurianto@nrsr.sk,,,Klub SDK,2,,,National Council,2,1998-10-29,2001-02-27,http://files.parldata.eu/sk/nrsr/people/54d2a454273a394ad5db939e/image.jpeg,male
b7bcc9aa-8812-4995-a26e-71041178c956,Anton Juriš,"Juriš, Anton",jurianto@nrsr.sk,,,Independent,0,,,National Council,2,2001-02-28,2001-06-17,http://files.parldata.eu/sk/nrsr/people/54d2a454273a394ad5db939e/image.jpeg,male
b7bcc9aa-8812-4995-a26e-71041178c956,Anton Juriš,"Juriš, Anton",jurianto@nrsr.sk,,,Klub SOP-LDÚ-SZS,6,,,National Council,2,2001-06-18,,http://files.parldata.eu/sk/nrsr/people/54d2a454273a394ad5db939e/image.jpeg,male
960d1432-f1a7-4e1a-9dce-60daeed71572,Augustín Marián Húska,"Húska, Augustín Marián",huskaugu@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a450273a394ad5db937e/image.jpeg,male
960d1432-f1a7-4e1a-9dce-60daeed71572,Augustín Marián Húska,"Húska, Augustín Marián",huskaugu@nrsr.sk,,,Klub ĽS-HZDS,1,,,National Council,2,1998-10-29,,http://files.parldata.eu/sk/nrsr/people/54d2a450273a394ad5db937e/image.jpeg,male
daa85d88-5c04-4295-b6cb-c30c3142b633,Barnabás Ferkó,"Ferkó, Barnabás",ferkbarn@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a443273a394ad5db92f9/image.jpeg,male
daa85d88-5c04-4295-b6cb-c30c3142b633,Barnabás Ferkó,"Ferkó, Barnabás",ferkbarn@nrsr.sk,,,Klub SMK-MKP,3,,,National Council,2,1998-10-29,,http://files.parldata.eu/sk/nrsr/people/54d2a443273a394ad5db92f9/image.jpeg,male
0a53c89d-8943-4cd5-84c9-27571bf2492b,Bartolomej Bak,"Bak, Bartolomej",,,,Klub ĽS-HZDS,1,,,National Council,2,2002-01-29,,http://files.parldata.eu/sk/nrsr/people/54d2a4a3273a394ad5db978e/image.jpeg,male
a907673c-cb96-4bc7-8c5e-2fc6592d0db9,Branislav Orava,"Orava, Branislav",oravbran@nrsr.sk,,,Klub SDK,2,,,National Council,2,1999-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a4f5273a394ad5db988a/image.jpeg,male
2251d285-978e-4095-aaec-385e46084ecf,Brigita Schmögnerová,"Schmögnerová, Brigita",,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a47a273a394ad5db950d/image.jpeg,female
2251d285-978e-4095-aaec-385e46084ecf,Brigita Schmögnerová,"Schmögnerová, Brigita",,,,Klub SDĽ,5,,,National Council,2,1998-10-29,1998-10-30,http://files.parldata.eu/sk/nrsr/people/54d2a47a273a394ad5db950d/image.jpeg,female
2251d285-978e-4095-aaec-385e46084ecf,Brigita Schmögnerová,"Schmögnerová, Brigita",,,,Klub SDĽ,5,,,National Council,2,2002-01-29,2002-01-31,http://files.parldata.eu/sk/nrsr/people/54d2a47a273a394ad5db950d/image.jpeg,female
2251d285-978e-4095-aaec-385e46084ecf,Brigita Schmögnerová,"Schmögnerová, Brigita",,,,Independent,0,,,National Council,2,2002-02-01,2002-03-14,http://files.parldata.eu/sk/nrsr/people/54d2a47a273a394ad5db950d/image.jpeg,female
b9d72b08-8293-4fae-a7d6-127ba7cb460f,Béla Bugár,"Bugár, Béla",bela_bugar@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a438273a394ad5db9295/image.2.jpeg,male
b9d72b08-8293-4fae-a7d6-127ba7cb460f,Béla Bugár,"Bugár, Béla",bela_bugar@nrsr.sk,,,Klub SMK-MKP,3,,,National Council,2,1998-10-29,,http://files.parldata.eu/sk/nrsr/people/54d2a438273a394ad5db9295/image.2.jpeg,male
15ef9854-092d-4bb0-b09b-8ef92822c0e0,Diana Štrofová,"Štrofová, Diana",diana_strofova@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d0/image.jpeg,female
15ef9854-092d-4bb0-b09b-8ef92822c0e0,Diana Štrofová,"Štrofová, Diana",diana_strofova@nrsr.sk,,,Klub SOP,9,,,National Council,2,1998-10-29,2001-02-27,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d0/image.jpeg,female
15ef9854-092d-4bb0-b09b-8ef92822c0e0,Diana Štrofová,"Štrofová, Diana",diana_strofova@nrsr.sk,,,Independent,0,,,National Council,2,2001-02-28,2001-06-17,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d0/image.jpeg,female
15ef9854-092d-4bb0-b09b-8ef92822c0e0,Diana Štrofová,"Štrofová, Diana",diana_strofova@nrsr.sk,,,Klub SOP-LDÚ-SZS,6,,,National Council,2,2001-06-18,2002-02-21,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d0/image.jpeg,female
15ef9854-092d-4bb0-b09b-8ef92822c0e0,Diana Štrofová,"Štrofová, Diana",diana_strofova@nrsr.sk,,,Independent,0,,,National Council,2,2002-02-22,2002-06-30,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d0/image.jpeg,female
15ef9854-092d-4bb0-b09b-8ef92822c0e0,Diana Štrofová,"Štrofová, Diana",diana_strofova@nrsr.sk,,,Klub ĽS-HZDS,1,,,National Council,2,2002-07-01,,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d0/image.jpeg,female
fa3c326e-fffc-4e22-b9e3-4de53f4e25a8,Dušan Fedoročko,"Fedoročko, Dušan",fedodusa@nrsr.sk,,,Klub SDK,2,,,National Council,2,1998-11-03,,http://files.parldata.eu/sk/nrsr/people/54d2a4bc273a394ad5db9824/image.jpeg,male
f8be36f6-3547-4bd7-a334-fe8c4081189a,Dušan Jarjabek,"Jarjabek, Dušan",dusan_jarjabek@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a4d3273a394ad5db984e/image.2.jpeg,male
f8be36f6-3547-4bd7-a334-fe8c4081189a,Dušan Jarjabek,"Jarjabek, Dušan",dusan_jarjabek@nrsr.sk,,,Klub ĽS-HZDS,1,,,National Council,2,1998-10-29,,http://files.parldata.eu/sk/nrsr/people/54d2a4d3273a394ad5db984e/image.2.jpeg,male
40daee90-6a18-4e76-8cd8-b3300ba8e3e0,Dušan Kovačič,"Kovačič, Dušan",kovadusa@nrsr.sk,,,Klub SOP,9,,,National Council,2,1998-10-29,2001-02-27,http://files.parldata.eu/sk/nrsr/people/54d2a4df273a394ad5db9860/image.jpeg,male
40daee90-6a18-4e76-8cd8-b3300ba8e3e0,Dušan Kovačič,"Kovačič, Dušan",kovadusa@nrsr.sk,,,Independent,0,,,National Council,2,2001-02-28,2001-06-17,http://files.parldata.eu/sk/nrsr/people/54d2a4df273a394ad5db9860/image.jpeg,male
40daee90-6a18-4e76-8cd8-b3300ba8e3e0,Dušan Kovačič,"Kovačič, Dušan",kovadusa@nrsr.sk,,,Klub SOP-LDÚ-SZS,6,,,National Council,2,2001-06-18,,http://files.parldata.eu/sk/nrsr/people/54d2a4df273a394ad5db9860/image.jpeg,male
f04fcc90-ddea-4adb-849a-c0212a4e0fbf,Dušan Slobodník,"Slobodník, Dušan",slobdusa@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a47b273a394ad5db9519/image.jpeg,male
f04fcc90-ddea-4adb-849a-c0212a4e0fbf,Dušan Slobodník,"Slobodník, Dušan",slobdusa@nrsr.sk,,,Klub ĽS-HZDS,1,,,National Council,2,1998-10-29,2001-12-13,http://files.parldata.eu/sk/nrsr/people/54d2a47b273a394ad5db9519/image.jpeg,male
aec10232-83cb-49b9-b23f-c892ed3c8970,Dušan Švantner,"Švantner, Dušan",dusan_svantner@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d2/image.jpeg,male
aec10232-83cb-49b9-b23f-c892ed3c8970,Dušan Švantner,"Švantner, Dušan",dusan_svantner@nrsr.sk,,,Klub SNS,4,,,National Council,2,1998-10-29,2001-09-16,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d2/image.jpeg,male
aec10232-83cb-49b9-b23f-c892ed3c8970,Dušan Švantner,"Švantner, Dušan",dusan_svantner@nrsr.sk,,,Independent,0,,,National Council,2,2001-09-17,2001-11-26,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d2/image.jpeg,male
aec10232-83cb-49b9-b23f-c892ed3c8970,Dušan Švantner,"Švantner, Dušan",dusan_svantner@nrsr.sk,,,Klub PSNS,10,,,National Council,2,2001-11-27,2002-05-14,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d2/image.jpeg,male
aec10232-83cb-49b9-b23f-c892ed3c8970,Dušan Švantner,"Švantner, Dušan",dusan_svantner@nrsr.sk,,,Independent,0,,,National Council,2,2002-05-15,2002-07-28,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d2/image.jpeg,male
aec10232-83cb-49b9-b23f-c892ed3c8970,Dušan Švantner,"Švantner, Dušan",dusan_svantner@nrsr.sk,,,Klub PSNS,10,,,National Council,2,2002-07-29,,http://files.parldata.eu/sk/nrsr/people/54d2a516273a394ad5db98d2/image.jpeg,male
39f624c3-b600-4345-837c-c1dd23a4dd6a,Edit Bauer,"Bauer, Edit",edit_bauer@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a432273a394ad5db925e/image.jpeg,female
39f624c3-b600-4345-837c-c1dd23a4dd6a,Edit Bauer,"Bauer, Edit",edit_bauer@nrsr.sk,,,Klub SMK-MKP,3,,,National Council,2,1998-10-29,1998-11-03,http://files.parldata.eu/sk/nrsr/people/54d2a432273a394ad5db925e/image.jpeg,female
1ce23aa0-61f3-41e8-b5fa-bf8d122d2629,Eduard Kukan,"Kukan, Eduard",eduard_kukan@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a45e273a394ad5db9402/image.jpeg,male
1ce23aa0-61f3-41e8-b5fa-bf8d122d2629,Eduard Kukan,"Kukan, Eduard",eduard_kukan@nrsr.sk,,,Klub SDK,2,,,National Council,2,1998-10-29,1998-10-30,http://files.parldata.eu/sk/nrsr/people/54d2a45e273a394ad5db9402/image.jpeg,male
25d55d4a-92db-4760-9c68-b449b47b3c24,Erzsébet Dolník,"Dolník, Erzsébet",erzsebet_dolnik@nrsr.sk,,,Klub SMK-MKP,3,,,National Council,2,1998-11-03,,http://files.parldata.eu/sk/nrsr/people/54d2a4b5273a394ad5db9816/image.jpeg,female
b8b2f678-6f8c-4806-b554-dce4dfc46125,Eva Rusnáková,"Rusnáková, Eva",eva_rusnakova@nrsr.sk,,,Klub SDK,2,,,National Council,2,1999-03-31,,http://files.parldata.eu/sk/nrsr/people/54d2a478273a394ad5db94fb/image.jpeg,female
198d611f-03a6-4ae1-9246-3fd92a1f1ea2,Ferdinand Petrák,"Petrák, Ferdinand",petrferd@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a4fb273a394ad5db989a/image.jpeg,male
198d611f-03a6-4ae1-9246-3fd92a1f1ea2,Ferdinand Petrák,"Petrák, Ferdinand",petrferd@nrsr.sk,,,Klub SOP,9,,,National Council,2,1998-10-29,2001-02-27,http://files.parldata.eu/sk/nrsr/people/54d2a4fb273a394ad5db989a/image.jpeg,male
198d611f-03a6-4ae1-9246-3fd92a1f1ea2,Ferdinand Petrák,"Petrák, Ferdinand",petrferd@nrsr.sk,,,Independent,0,,,National Council,2,2001-02-28,2001-06-17,http://files.parldata.eu/sk/nrsr/people/54d2a4fb273a394ad5db989a/image.jpeg,male
198d611f-03a6-4ae1-9246-3fd92a1f1ea2,Ferdinand Petrák,"Petrák, Ferdinand",petrferd@nrsr.sk,,,Klub SOP-LDÚ-SZS,6,,,National Council,2,2001-06-18,,http://files.parldata.eu/sk/nrsr/people/54d2a4fb273a394ad5db989a/image.jpeg,male
4a123bb5-28a4-47cf-9ef0-d037987c5f51,František Cibuľa,"Cibuľa, František",,,,Klub ĽS-HZDS,1,,,National Council,2,1998-10-29,1998-10-30,,male
4a123bb5-28a4-47cf-9ef0-d037987c5f51,František Cibuľa,"Cibuľa, František",,,,Independent,0,,,National Council,2,1998-10-31,2000-05-28,,male
4a123bb5-28a4-47cf-9ef0-d037987c5f51,František Cibuľa,"Cibuľa, František",,,,Klub ĽS-HZDS,1,,,National Council,2,2000-05-29,,,male
973ab6bf-adb1-43b1-ae62-903e7d8475b7,František Halmeš,"Halmeš, František",halmfran@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a4c7273a394ad5db9836/image.jpeg,male
973ab6bf-adb1-43b1-ae62-903e7d8475b7,František Halmeš,"Halmeš, František",halmfran@nrsr.sk,,,Klub SDK,2,,,National Council,2,1998-10-29,,http://files.parldata.eu/sk/nrsr/people/54d2a4c7273a394ad5db9836/image.jpeg,male
4e1ac75c-6b97-41bc-ab31-533485348e5a,František Mikloško,"Mikloško, František",frantisek_miklosko@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a467273a394ad5db945c/image.jpeg,male
4e1ac75c-6b97-41bc-ab31-533485348e5a,František Mikloško,"Mikloško, František",frantisek_miklosko@nrsr.sk,,,Klub SDK,2,,,National Council,2,1998-10-29,2000-11-28,http://files.parldata.eu/sk/nrsr/people/54d2a467273a394ad5db945c/image.jpeg,male
4e1ac75c-6b97-41bc-ab31-533485348e5a,František Mikloško,"Mikloško, František",frantisek_miklosko@nrsr.sk,,,Independent,0,,,National Council,2,2000-11-29,2001-06-17,http://files.parldata.eu/sk/nrsr/people/54d2a467273a394ad5db945c/image.jpeg,male
4e1ac75c-6b97-41bc-ab31-533485348e5a,František Mikloško,"Mikloško, František",frantisek_miklosko@nrsr.sk,,,Klub KDH,8,,,National Council,2,2001-06-18,,http://files.parldata.eu/sk/nrsr/people/54d2a467273a394ad5db945c/image.jpeg,male
60b748e1-9d4b-43b9-8d44-6f84c49d6cf3,František Tóth,"Tóth, František",,,,Independent,0,,,National Council,2,2002-09-21,,http://files.parldata.eu/sk/nrsr/people/54d2a51b273a394ad5db98da/image.jpeg,male
8f01b4b4-c747-4275-b0c6-7f71c2a3539b,František Šebej,"Šebej, František",frantisek_sebej@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a50f273a394ad5db98c0/image.2.jpeg,male
8f01b4b4-c747-4275-b0c6-7f71c2a3539b,František Šebej,"Šebej, František",frantisek_sebej@nrsr.sk,,,Klub SDK,2,,,National Council,2,1998-10-29,2000-12-04,http://files.parldata.eu/sk/nrsr/people/54d2a50f273a394ad5db98c0/image.2.jpeg,male
8f01b4b4-c747-4275-b0c6-7f71c2a3539b,František Šebej,"Šebej, František",frantisek_sebej@nrsr.sk,,,Independent,0,,,National Council,2,2000-12-05,,http://files.parldata.eu/sk/nrsr/people/54d2a50f273a394ad5db98c0/image.2.jpeg,male
99066bd6-7ebc-4fbe-9f94-8388441ce11f,Gabriel Karlin,"Karlin, Gabriel",gabriel_karlin@nrsr.sk,,,Klub ĽS-HZDS,1,,,National Council,2,2002-01-29,,http://files.parldata.eu/sk/nrsr/people/54d2a4d9273a394ad5db985a/image.jpeg,male
0ab76330-4507-4a29-b88f-a6a522723f29,Gabriel Palacka,"Palacka, Gabriel",palagabr@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a470273a394ad5db94ac/image.jpeg,male
0ab76330-4507-4a29-b88f-a6a522723f29,Gabriel Palacka,"Palacka, Gabriel",palagabr@nrsr.sk,,,Klub SDK,2,,,National Council,2,1998-10-29,1998-10-30,http://files.parldata.eu/sk/nrsr/people/54d2a470273a394ad5db94ac/image.jpeg,male
0ab76330-4507-4a29-b88f-a6a522723f29,Gabriel Palacka,"Palacka, Gabriel",palagabr@nrsr.sk,,,Klub SDK,2,,,National Council,2,1999-08-12,,http://files.parldata.eu/sk/nrsr/people/54d2a470273a394ad5db94ac/image.jpeg,male
3586797e-f53a-4f42-bfba-2c88b8e62f05,Gyula Bárdos,"Bárdos, Gyula",gyula_bardos@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a431273a394ad5db924e/image.jpeg,male
3586797e-f53a-4f42-bfba-2c88b8e62f05,Gyula Bárdos,"Bárdos, Gyula",gyula_bardos@nrsr.sk,,,Klub SMK-MKP,3,,,National Council,2,1998-10-29,,http://files.parldata.eu/sk/nrsr/people/54d2a431273a394ad5db924e/image.jpeg,male
a0aa5541-5961-4bf2-9676-dffe18593381,Igor Presperín,"Presperín, Igor",presigor@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a4fd273a394ad5db989e/image.jpeg,male
a0aa5541-5961-4bf2-9676-dffe18593381,Igor Presperín,"Presperín, Igor",presigor@nrsr.sk,,,Klub SOP,9,,,National Council,2,1998-10-29,2001-02-27,http://files.parldata.eu/sk/nrsr/people/54d2a4fd273a394ad5db989e/image.jpeg,male
a0aa5541-5961-4bf2-9676-dffe18593381,Igor Presperín,"Presperín, Igor",presigor@nrsr.sk,,,Independent,0,,,National Council,2,2001-02-28,2001-06-17,http://files.parldata.eu/sk/nrsr/people/54d2a4fd273a394ad5db989e/image.jpeg,male
a0aa5541-5961-4bf2-9676-dffe18593381,Igor Presperín,"Presperín, Igor",presigor@nrsr.sk,,,Klub SOP-LDÚ-SZS,6,,,National Council,2,2001-06-18,,http://files.parldata.eu/sk/nrsr/people/54d2a4fd273a394ad5db989e/image.jpeg,male
6e848156-be16-4c30-923f-99582a83d536,Imrich Andrejčák,"Andrejčák, Imrich",andrimri@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a42e273a394ad5db9232/image.jpeg,male
6e848156-be16-4c30-923f-99582a83d536,Imrich Andrejčák,"Andrejčák, Imrich",andrimri@nrsr.sk,,,Klub ĽS-HZDS,1,,,National Council,2,1998-10-29,,http://files.parldata.eu/sk/nrsr/people/54d2a42e273a394ad5db9232/image.jpeg,male
d40d4371-c6ee-4d54-9e02-9ac35cf4b044,Imrich Tóth,"Tóth, Imrich",tothimri@nrsr.sk,,,Klub SDĽ,5,,,National Council,2,1998-11-03,,http://files.parldata.eu/sk/nrsr/people/54d2a51c273a394ad5db98dc/image.jpeg,male
4a0b27cd-f233-44ce-82af-50c9f2090d18,Irena Belohorská,"Belohorská, Irena",irena_belohorska@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a433273a394ad5db9264/image.jpeg,female
4a0b27cd-f233-44ce-82af-50c9f2090d18,Irena Belohorská,"Belohorská, Irena",irena_belohorska@nrsr.sk,,,Klub ĽS-HZDS,1,,,National Council,2,1998-10-29,,http://files.parldata.eu/sk/nrsr/people/54d2a433273a394ad5db9264/image.jpeg,female
7285e7e1-9feb-4435-804e-5cd3196cc3df,István Harna,"Harna, István",istvan_harna@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a4ca273a394ad5db983c/image.jpeg,male
7285e7e1-9feb-4435-804e-5cd3196cc3df,István Harna,"Harna, István",istvan_harna@nrsr.sk,,,Klub SMK-MKP,3,,,National Council,2,1998-10-29,1998-10-30,http://files.parldata.eu/sk/nrsr/people/54d2a4ca273a394ad5db983c/image.jpeg,male
5e7eda25-1317-4d28-8121-595ed1462deb,Ivan Gašparovič,"Gašparovič, Ivan",,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a449273a394ad5db9331/image.jpeg,male
5e7eda25-1317-4d28-8121-595ed1462deb,Ivan Gašparovič,"Gašparovič, Ivan",,,,Klub ĽS-HZDS,1,,,National Council,2,1998-10-29,2002-07-15,http://files.parldata.eu/sk/nrsr/people/54d2a449273a394ad5db9331/image.jpeg,male
5e7eda25-1317-4d28-8121-595ed1462deb,Ivan Gašparovič,"Gašparovič, Ivan",,,,Independent,0,,,National Council,2,2002-07-16,,http://files.parldata.eu/sk/nrsr/people/54d2a449273a394ad5db9331/image.jpeg,male
92506c91-66ec-4646-8c94-6e3eab712596,Ivan Lexa,"Lexa, Ivan",,,,Klub ĽS-HZDS,1,,,National Council,2,1998-10-29,,http://files.parldata.eu/sk/nrsr/people/54d2a461273a394ad5db9423/image.jpeg,male
effe85fd-8e64-4a09-9739-ea4d33fa4932,Ivan Šimko,"Šimko, Ivan",ivan_simko@nrsr.sk,,,Independent,0,,,National Council,2,,1998-10-28,http://files.parldata.eu/sk/nrsr/people/54d2a480273a394ad5db9548/image.jpeg,male
effe85fd-8e64-4a09-9739-ea4d33fa4932,Ivan Šimko,"Šimko, Ivan",ivan_simko@nrsr.sk,,,Klub SDK,2,,,National Council,2,1998-10-29,2001-05-30,http://files.parldata.eu/sk/nrsr/people/54d2a480273a394ad5db9548/image.jpeg,male
ac985974-f6f7-4f2a-b42f-c2bae34b163f,Jana Halušková,"Halušková, Jana",halujana@nrsr.sk,,,Klub SDĽ,5,,,National Council,2,1998-11-03,,http://files.parldata.eu/sk/nrsr/people/54d2a4c8273a394ad5db9838/image.jpeg,female
86bf95f3-7cf5-4498-a69c-25b5e8fde45b,Jarmila Michalovová,"Michalovová, Jarmila",,,,Klub ĽS-HZDS,1,,,National Council,2,2002-04-11,,http://files.parldata.eu/sk/nrsr/people/54d2a4ef273a394ad5db9884/image.jpeg,female
