id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
fcf32d5e-2166-4173-93e6-0a55eaf46c5a,Igor Federič,"Federič, Igor",igor_federic@nrsr.sk,,,Klub SMER-SD,16,,,National Council,3,2002-10-15,,http://files.parldata.eu/sk/nrsr/people/54d2a57d273a394ad5dba05e/image.jpeg,male
96568acb-ed68-4229-a024-4d8c7d013001,Igor Pinkava,"Pinkava, Igor",igor_pinkava@nrsr.sk,,,Klub ĽS-HZDS,12,,,National Council,3,2002-10-15,2003-02-07,http://files.parldata.eu/sk/nrsr/people/54d2a5bf273a394ad5dba0da/image.jpeg,male
96568acb-ed68-4229-a024-4d8c7d013001,Igor Pinkava,"Pinkava, Igor",igor_pinkava@nrsr.sk,,,Independent,0,,,National Council,3,2003-02-08,2003-02-24,http://files.parldata.eu/sk/nrsr/people/54d2a5bf273a394ad5dba0da/image.jpeg,male
96568acb-ed68-4229-a024-4d8c7d013001,Igor Pinkava,"Pinkava, Igor",igor_pinkava@nrsr.sk,,,Klub nezávislých poslancov NR SR,21,,,National Council,3,2003-02-25,2004-06-25,http://files.parldata.eu/sk/nrsr/people/54d2a5bf273a394ad5dba0da/image.jpeg,male
96568acb-ed68-4229-a024-4d8c7d013001,Igor Pinkava,"Pinkava, Igor",igor_pinkava@nrsr.sk,,,Independent,0,,,National Council,3,2004-06-26,,http://files.parldata.eu/sk/nrsr/people/54d2a5bf273a394ad5dba0da/image.jpeg,male
1ae4e172-883a-40ba-bb5f-5ba180381121,Igor Šulaj,"Šulaj, Igor",igor_sulaj@nrsr.sk,,,Klub SMER-SD,16,,,National Council,3,2002-10-15,,http://files.parldata.eu/sk/nrsr/people/54d2a5cd273a394ad5dba0ec/image.jpeg,male
2126c3bd-ca23-4faf-91c0-a3c38e80bd56,Imrich Béreš,"Béreš, Imrich",imrich_beres@nrsr.sk,,,Klub ANO,18,,,National Council,3,2002-10-15,2003-09-09,http://files.parldata.eu/sk/nrsr/people/54d2a56b273a394ad5dba03c/image.jpeg,male
28106a9b-a690-4c1e-8363-ff3a2d844794,Imrich Hamarčák,"Hamarčák, Imrich",imrich_hamarcak@nrsr.sk,,,Klub ANO,18,,,National Council,3,2002-11-05,2003-09-10,http://files.parldata.eu/sk/nrsr/people/54d2a585273a394ad5dba066/image.jpeg,male
28106a9b-a690-4c1e-8363-ff3a2d844794,Imrich Hamarčák,"Hamarčák, Imrich",imrich_hamarcak@nrsr.sk,,,Klub ANO,18,,,National Council,3,2003-09-24,2005-08-25,http://files.parldata.eu/sk/nrsr/people/54d2a585273a394ad5dba066/image.jpeg,male
4a0b27cd-f233-44ce-82af-50c9f2090d18,Irena Belohorská,"Belohorská, Irena",irena_belohorska@nrsr.sk,,,Klub ĽS-HZDS,12,,,National Council,3,2002-10-15,2004-07-20,http://files.parldata.eu/sk/nrsr/people/54d2a433273a394ad5db9264/image.jpeg,female
7285e7e1-9feb-4435-804e-5cd3196cc3df,István Harna,"Harna, István",istvan_harna@nrsr.sk,,,Klub SMK-MKP,17,,,National Council,3,2002-10-15,,http://files.parldata.eu/sk/nrsr/people/54d2a4ca273a394ad5db983c/image.jpeg,male
7285e7e1-9feb-4435-804e-5cd3196cc3df,István Harna,"Harna, István",istvan_harna@nrsr.sk,,,Klub SMK-MKP,17,,,National Council,3,2002-10-16,,http://files.parldata.eu/sk/nrsr/people/54d2a4ca273a394ad5db983c/image.jpeg,male
beec9de6-f207-4ff4-a1ee-564291115418,István Pásztor,"Pásztor, István",istvan_pasztor@nrsr.sk,,,Klub SMK-MKP,17,,,National Council,3,2002-11-05,,http://files.parldata.eu/sk/nrsr/people/54d2a470273a394ad5db94b2/image.jpeg,male
6d9a15b7-baba-4e6f-aa2c-c934de6e93e4,Ivan Hopta,"Hopta, Ivan",ivan_hopta@nrsr.sk,,,Klub KSS,13,,,National Council,3,2002-10-15,2003-11-07,http://files.parldata.eu/sk/nrsr/people/54d2a589273a394ad5dba070/image.jpeg,male
6d9a15b7-baba-4e6f-aa2c-c934de6e93e4,Ivan Hopta,"Hopta, Ivan",ivan_hopta@nrsr.sk,,,Klub KSS,13,,,National Council,3,2003-11-07,2004-07-19,http://files.parldata.eu/sk/nrsr/people/54d2a589273a394ad5dba070/image.jpeg,male
6d9a15b7-baba-4e6f-aa2c-c934de6e93e4,Ivan Hopta,"Hopta, Ivan",ivan_hopta@nrsr.sk,,,Independent,0,,,National Council,3,2004-07-20,,http://files.parldata.eu/sk/nrsr/people/54d2a589273a394ad5dba070/image.jpeg,male
3a163535-6fca-45c8-b672-30bb4d079010,Ivan Kiňo,"Kiňo, Ivan",ivan_kino@nrsr.sk,,,Klub ĽS-HZDS,12,,,National Council,3,2002-10-15,2003-02-07,http://files.parldata.eu/sk/nrsr/people/54d2a598273a394ad5dba08e/image.jpeg,male
3a163535-6fca-45c8-b672-30bb4d079010,Ivan Kiňo,"Kiňo, Ivan",ivan_kino@nrsr.sk,,,Independent,0,,,National Council,3,2003-02-08,2003-02-24,http://files.parldata.eu/sk/nrsr/people/54d2a598273a394ad5dba08e/image.jpeg,male
3a163535-6fca-45c8-b672-30bb4d079010,Ivan Kiňo,"Kiňo, Ivan",ivan_kino@nrsr.sk,,,Klub nezávislých poslancov NR SR,21,,,National Council,3,2003-02-25,2004-06-25,http://files.parldata.eu/sk/nrsr/people/54d2a598273a394ad5dba08e/image.jpeg,male
3a163535-6fca-45c8-b672-30bb4d079010,Ivan Kiňo,"Kiňo, Ivan",ivan_kino@nrsr.sk,,,Independent,0,,,National Council,3,2004-06-26,2005-09-20,http://files.parldata.eu/sk/nrsr/people/54d2a598273a394ad5dba08e/image.jpeg,male
373e0840-a1c8-476a-8add-4feda55befed,Ivan Mikloš,"Mikloš, Ivan",ivan_miklos@nrsr.sk,,,Independent,0,,,National Council,3,2002-10-15,,http://files.parldata.eu/sk/nrsr/people/54d2a5ac273a394ad5dba0b4/image.jpeg,male
9d9043ba-6cc4-4d9d-a4aa-b93bf05b4f8c,Ivan Varga,"Varga, Ivan",ivan_varga@nrsr.sk,,,Klub SMER-SD,16,,,National Council,3,2002-10-15,,http://files.parldata.eu/sk/nrsr/people/54d2a5d3273a394ad5dba0f6/image.jpeg,male
effe85fd-8e64-4a09-9739-ea4d33fa4932,Ivan Šimko,"Šimko, Ivan",ivan_simko@nrsr.sk,,,Independent,0,,,National Council,3,2002-10-15,2002-10-15,http://files.parldata.eu/sk/nrsr/people/54d2a480273a394ad5db9548/image.jpeg,male
effe85fd-8e64-4a09-9739-ea4d33fa4932,Ivan Šimko,"Šimko, Ivan",ivan_simko@nrsr.sk,,,Klub SDKÚ-DS,15,,,National Council,3,2003-09-25,2003-12-08,http://files.parldata.eu/sk/nrsr/people/54d2a480273a394ad5db9548/image.jpeg,male
effe85fd-8e64-4a09-9739-ea4d33fa4932,Ivan Šimko,"Šimko, Ivan",ivan_simko@nrsr.sk,,,Independent,0,,,National Council,3,2003-12-09,,http://files.parldata.eu/sk/nrsr/people/54d2a480273a394ad5db9548/image.jpeg,male
f7219cde-e45d-46c4-9739-a89baa5d7683,Iveta Henzélyová,"Henzélyová, Iveta",iveta_henzelyova@nrsr.sk,,,Klub ANO,18,,,National Council,3,2002-11-05,2003-09-09,http://files.parldata.eu/sk/nrsr/people/54d2a587273a394ad5dba06c/image.jpeg,female
f7219cde-e45d-46c4-9739-a89baa5d7683,Iveta Henzélyová,"Henzélyová, Iveta",iveta_henzelyova@nrsr.sk,,,Klub ANO,18,,,National Council,3,2003-09-09,2005-09-11,http://files.parldata.eu/sk/nrsr/people/54d2a587273a394ad5dba06c/image.jpeg,female
f7219cde-e45d-46c4-9739-a89baa5d7683,Iveta Henzélyová,"Henzélyová, Iveta",iveta_henzelyova@nrsr.sk,,,Independent,0,,,National Council,3,2005-09-12,,http://files.parldata.eu/sk/nrsr/people/54d2a587273a394ad5dba06c/image.jpeg,female
ed3f6249-1705-4f56-9cb6-601cd50acd43,Iván Farkas,"Farkas, Iván",ivan_farkas@nrsr.sk,,,Klub SMK-MKP,17,,,National Council,3,2002-10-15,,http://files.parldata.eu/sk/nrsr/people/54d2a57b273a394ad5dba05c/image.jpeg,male
8a32571e-feda-487a-bdfd-aec375c149d2,Jana Laššáková,"Laššáková, Jana",jana_lassakova@nrsr.sk,,,Klub SMER-SD,16,,,National Council,3,2002-10-15,,http://files.parldata.eu/sk/nrsr/people/54d2a5a3273a394ad5dba0a0/image.2.jpeg,female
732f3c08-b689-46c9-9cdb-6f92c8c0b549,Jana Štefanková,"Štefanková, Jana",jana_stefankova@nrsr.sk,,,Klub ĽS-HZDS,12,,,National Council,3,2005-09-27,,http://files.parldata.eu/sk/nrsr/people/54d2a5cb273a394ad5dba0ea/image.jpeg,female
853f9de2-fef6-4205-92ae-97d89747c2c0,Jarmila Tkáčová,"Tkáčová, Jarmila",jarmila_tkacova@nrsr.sk,,,Klub SDKÚ-DS,15,,,National Council,3,2002-10-15,,http://files.parldata.eu/sk/nrsr/people/54d2a5cf273a394ad5dba0ee/image.jpeg,female
fd4bcdc3-9b6c-4c43-b15d-b1fe35d32a65,Jaroslav Baška,"Baška, Jaroslav",jaroslav_baska@nrsr.sk,,,Klub SMER-SD,16,,,National Council,3,2002-10-15,,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba036/image.2.jpeg,male
f54fad7d-d8bb-4f0d-a52f-9cfc00a99a4e,Jaroslav Ivančo,"Ivančo, Jaroslav",jaroslav_ivanco@nrsr.sk,,,Klub SDKÚ-DS,15,,,National Council,3,2004-08-24,,http://files.parldata.eu/sk/nrsr/people/54d2a590273a394ad5dba07c/image.jpeg,male
fa140423-813f-4d31-967c-40578d03da29,Jaroslav Jaduš,"Jaduš, Jaroslav",jaroslav_jadus@nrsr.sk,,,Klub ĽS-HZDS,12,,,National Council,3,2002-10-15,,http://files.parldata.eu/sk/nrsr/people/54d2a591273a394ad5dba07e/image.jpeg,male
04a3bc9d-f138-4f31-b4df-14ce7641d1b6,Jirko Malchárek,"Malchárek, Jirko",jirko_malcharek@nrsr.sk,,,Klub ANO,18,,,National Council,3,2002-10-15,2005-10-05,http://files.parldata.eu/sk/nrsr/people/54d2a4ea273a394ad5db9878/image.jpeg,male
04a3bc9d-f138-4f31-b4df-14ce7641d1b6,Jirko Malchárek,"Malchárek, Jirko",jirko_malcharek@nrsr.sk,,,Independent,0,,,National Council,3,2005-10-06,,http://files.parldata.eu/sk/nrsr/people/54d2a4ea273a394ad5db9878/image.jpeg,male
c218928e-a2ca-478f-b9e6-9761156f376d,Jozef Banáš,"Banáš, Jozef",jozef_banas@nrsr.sk,,,Klub ANO,18,,,National Council,3,2002-10-15,2004-02-23,http://files.parldata.eu/sk/nrsr/people/54d2a565273a394ad5dba032/image.jpeg,male
c218928e-a2ca-478f-b9e6-9761156f376d,Jozef Banáš,"Banáš, Jozef",jozef_banas@nrsr.sk,,,Independent,0,,,National Council,3,2004-02-24,2004-06-13,http://files.parldata.eu/sk/nrsr/people/54d2a565273a394ad5dba032/image.jpeg,male
