id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
c6500bee-4d4e-4476-801e-31ffc44c8433,Edita Pfundtner,"Pfundtner, Edita",edita_pfundtner@nrsr.sk,,,Klub MOST-HÍD,45,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a76a273a394ad5dbb8d0/image.2.jpeg,female
98aed2ef-50b5-433d-82d9-65a7fccbf27a,Elemér Jakab,"Jakab, Elemér",elemer_jakab@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a665273a394ad5dbacd4/image.2.jpeg,male
98aed2ef-50b5-433d-82d9-65a7fccbf27a,Elemér Jakab,"Jakab, Elemér",elemer_jakab@nrsr.sk,,,Klub MOST-HÍD,45,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a665273a394ad5dbacd4/image.2.jpeg,male
5aed20b9-d01c-486c-87ee-acf0ebe8ec84,Emília Müllerová,"Müllerová, Emília",emilia_mullerova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a68b273a394ad5dbad0e/image.jpeg,female
d20b80b9-5680-40b0-bd89-63b9cb62984d,Erika Jurinová,"Jurinová, Erika",erika_jurinova@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a73d273a394ad5dbb8a0/image.jpeg,female
d20b80b9-5680-40b0-bd89-63b9cb62984d,Erika Jurinová,"Jurinová, Erika",erika_jurinova@nrsr.sk,,,Klub OBYČAJNÍ ĽUDIA a nezávislé osobnosti,44,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a73d273a394ad5dbb8a0/image.jpeg,female
547b4177-3a00-4a6f-b36c-62712d7d5ed7,Eugen Jurzyca,"Jurzyca, Eugen",eugen_jurzyca@nrsr.sk,,,Independent,0,,,National Council,6,2014-07-01,,http://files.parldata.eu/sk/nrsr/people/54d2a73e273a394ad5dbb8a2/image.2.jpeg,male
547b4177-3a00-4a6f-b36c-62712d7d5ed7,Eugen Jurzyca,"Jurzyca, Eugen",eugen_jurzyca@nrsr.sk,,,Klub Sloboda a Solidarita,43,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a73e273a394ad5dbb8a2/image.2.jpeg,male
d782bddd-48a5-422a-adcb-c6dc5594fdb5,Eva Horváthová,"Horváthová, Eva",eva_horvathova@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a80c273a394ad5dbc3aa/image.jpeg,female
cc8b50fd-d29e-451d-87a5-ff95d85f71d4,Eva Hufková,"Hufková, Eva",eva_hufkova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-05-02,,http://files.parldata.eu/sk/nrsr/people/54d2a810273a394ad5dbc3b2/image.jpeg,female
3f8bc4ee-ac15-44b1-babe-8beca5c04fb8,František Petro,"Petro, František",frantisek_petro@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-11-27,,http://files.parldata.eu/sk/nrsr/people/54d2a83f273a394ad5dbc3d0/image.jpeg,male
8f01b4b4-c747-4275-b0c6-7f71c2a3539b,František Šebej,"Šebej, František",frantisek_sebej@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a50f273a394ad5db98c0/image.2.jpeg,male
8f01b4b4-c747-4275-b0c6-7f71c2a3539b,František Šebej,"Šebej, František",frantisek_sebej@nrsr.sk,,,Klub MOST-HÍD,45,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a50f273a394ad5db98c0/image.2.jpeg,male
a1a535e8-6f4a-4143-aefe-2d30fc5fb23a,Gabriel Csicsai,"Csicsai, Gabriel",gabriel_csicsai@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a7f5273a394ad5dbc396/image.jpeg,male
884a633a-ae6d-426d-9185-336a821eccd5,Gábor Gál,"Gál, Gábor",gabor_gal@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a581273a394ad5dba062/image.2.jpeg,male
884a633a-ae6d-426d-9185-336a821eccd5,Gábor Gál,"Gál, Gábor",gabor_gal@nrsr.sk,,,Klub MOST-HÍD,45,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a581273a394ad5dba062/image.2.jpeg,male
7abc29f0-595a-4127-9af2-84a8d14cad93,Helena Mezenská,"Mezenská, Helena",helena_mezenska@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a82f273a394ad5dbc3c2/image.jpeg,female
48fa8eb6-15a5-4216-bf25-f41669a55d7b,Igor Choma,"Choma, Igor",igor_choma@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a734273a394ad5dbb894/image.2.jpeg,male
48fa8eb6-15a5-4216-bf25-f41669a55d7b,Igor Choma,"Choma, Igor",igor_choma@nrsr.sk,,,Klub SMER-sociálna demokracia,42,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a734273a394ad5dbb894/image.2.jpeg,male
fcf32d5e-2166-4173-93e6-0a55eaf46c5a,Igor Federič,"Federič, Igor",igor_federic@nrsr.sk,,,Independent,0,,,National Council,6,2012-04-04,2012-04-05,http://files.parldata.eu/sk/nrsr/people/54d2a57d273a394ad5dba05e/image.jpeg,male
6ffac605-4d9f-450a-97f3-4f19ad8a274d,Igor Hraško,"Hraško, Igor",igor_hrasko@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a80d273a394ad5dbc3ac/image.jpeg,male
0ea1208e-6674-4bbf-8e28-e4ea4c5c7ee2,Igor Matovič,"Matovič, Igor",igor_matovic@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a757273a394ad5dbb8c2/image.2.jpeg,male
0ea1208e-6674-4bbf-8e28-e4ea4c5c7ee2,Igor Matovič,"Matovič, Igor",igor_matovic@nrsr.sk,,,Klub OBYČAJNÍ ĽUDIA a nezávislé osobnosti,44,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a757273a394ad5dbb8c2/image.2.jpeg,male
373e0840-a1c8-476a-8add-4feda55befed,Ivan Mikloš,"Mikloš, Ivan",ivan_miklos@nrsr.sk,,,Independent,0,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a5ac273a394ad5dba0b4/image.jpeg,male
2dcbea81-bdbc-4e50-bae6-40c4911905be,Ivan Uhliarik,"Uhliarik, Ivan",ivan_uhliarik@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a78a273a394ad5dbb8f8/image.jpeg,male
9d9043ba-6cc4-4d9d-a4aa-b93bf05b4f8c,Ivan Varga,"Varga, Ivan",ivan_varga@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a5d3273a394ad5dba0f6/image.jpeg,male
c7c80970-8880-4b80-98f5-53738b2fa0ef,Ivan Štefanec,"Štefanec, Ivan",ivan_stefanec@nrsr.sk,,,Independent,0,,,National Council,6,2012-04-04,2014-06-30,http://files.parldata.eu/sk/nrsr/people/54d2a6ac273a394ad5dbad42/image.jpeg,male
17d3a107-8d20-4d2a-964a-67cba9d70778,Ivan Švejna,"Švejna, Ivan",ivan_svejna@nrsr.sk,,,Klub MOST-HÍD,38,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a785273a394ad5dbb8f2/image.jpeg,male
5a411f1d-8020-4a20-8e97-8cdb917e9627,Iveta Lišková,"Lišková, Iveta",iveta_liskova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a750273a394ad5dbb8b8/image.jpeg,female
129c4065-fb9d-4c27-b83a-f0fa249be74b,Jana Kiššová,"Kiššová, Jana",jana_kissova@nrsr.sk,,,Independent,0,,,National Council,6,2014-07-01,,http://files.parldata.eu/sk/nrsr/people/54d2a742273a394ad5dbb8a8/image.2.jpeg,female
129c4065-fb9d-4c27-b83a-f0fa249be74b,Jana Kiššová,"Kiššová, Jana",jana_kissova@nrsr.sk,,,Klub Sloboda a Solidarita,43,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a742273a394ad5dbb8a8/image.2.jpeg,female
8a32571e-feda-487a-bdfd-aec375c149d2,Jana Laššáková,"Laššáková, Jana",jana_lassakova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a5a3273a394ad5dba0a0/image.2.jpeg,female
8a32571e-feda-487a-bdfd-aec375c149d2,Jana Laššáková,"Laššáková, Jana",jana_lassakova@nrsr.sk,,,Klub SMER-sociálna demokracia,42,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a5a3273a394ad5dba0a0/image.2.jpeg,female
8dfcb533-7fab-4b8b-a3ab-6deb28c85dc2,Jana Vaľová,"Vaľová, Jana",jana_valova@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a6b3273a394ad5dbad4a/image.2.jpeg,female
8dfcb533-7fab-4b8b-a3ab-6deb28c85dc2,Jana Vaľová,"Vaľová, Jana",jana_valova@nrsr.sk,,,Klub SMER-sociálna demokracia,42,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a6b3273a394ad5dbad4a/image.2.jpeg,female
d9b75b50-f147-4903-92bf-935b4cc9162d,Jana Žitňanská,"Žitňanská, Jana",jana_zitnanska@nrsr.sk,,,Independent,0,,,National Council,6,2012-04-04,2014-06-30,http://files.parldata.eu/sk/nrsr/people/54d2a796273a394ad5dbb904/image.jpeg,female
c9848560-91f6-47f8-8499-71764ce14097,Janka Šípošová,"Šípošová, Janka",janka_siposova@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2014-07-01,,http://files.parldata.eu/sk/nrsr/people/54d2a84c273a394ad5dbc3dc/image.jpeg,female
fd4bcdc3-9b6c-4c43-b15d-b1fe35d32a65,Jaroslav Baška,"Baška, Jaroslav",jaroslav_baska@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba036/image.2.jpeg,male
fd4bcdc3-9b6c-4c43-b15d-b1fe35d32a65,Jaroslav Baška,"Baška, Jaroslav",jaroslav_baska@nrsr.sk,,,Klub SMER-sociálna demokracia,42,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a567273a394ad5dba036/image.2.jpeg,male
655d5b3b-eaf7-4379-894d-973653234bd6,Jaroslav Demian,"Demian, Jaroslav",jaroslav_demian@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a649273a394ad5dbaca4/image.jpeg,male
9db34d8c-d89c-4db1-b116-f797287e1a0d,Jozef Bobík,"Bobík, Jozef",jozef_bobik@nrsr.sk,,,Klub KDH,40,,,National Council,6,2014-07-01,,http://files.parldata.eu/sk/nrsr/people/54d2a7f0273a394ad5dbc390/image.jpeg,male
5cf02211-657a-4d87-b133-00455ee1a5c5,Jozef Burian,"Burian, Jozef",jozef_burian@nrsr.sk,,,Independent,0,,,National Council,6,2012-04-04,2012-04-11,http://files.parldata.eu/sk/nrsr/people/54d2a574273a394ad5dba04e/image.2.jpeg,male
6d1bc9e9-b50b-4fd0-8122-808d1e64b007,Jozef Buček,"Buček, Jozef",jozef_bucek@nrsr.sk,,,Independent,0,,,National Council,6,2012-04-04,2012-04-11,http://files.parldata.eu/sk/nrsr/people/54d2a572273a394ad5dba04c/image.2.jpeg,male
6a3e7663-9d49-4e93-81ee-69f2435229e7,Jozef Ježík,"Ježík, Jozef",jozef_jezik@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a817273a394ad5dbc3b4/image.jpeg,male
6a3e7663-9d49-4e93-81ee-69f2435229e7,Jozef Ježík,"Ježík, Jozef",jozef_jezik@nrsr.sk,,,Klub SMER-sociálna demokracia,42,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a817273a394ad5dbc3b4/image.jpeg,male
c24aae10-6932-4dcf-b753-91ed184f252d,Jozef Kollár,"Kollár, Jozef",jozef_kollar@nrsr.sk,,,Independent,0,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a743273a394ad5dbb8ac/image.jpeg,male
3ed26d3a-4a38-426d-af84-90521a6d76cd,Jozef Mikloško,"Mikloško, Jozef",,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a832273a394ad5dbc3c6/image.jpeg,male
84b3697d-b376-46db-b6a5-e607d65c1fe2,Jozef Mikuš,"Mikuš, Jozef",jozef_mikus@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a5b0273a394ad5dba0bc/image.jpeg,male
60b344f0-46e7-4dcf-b089-6de83d787778,Jozef Valocký,"Valocký, Jozef",jozef_valocky@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a6b2273a394ad5dbad48/image.2.jpeg,male
60b344f0-46e7-4dcf-b089-6de83d787778,Jozef Valocký,"Valocký, Jozef",jozef_valocky@nrsr.sk,,,Klub SMER-sociálna demokracia,42,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a6b2273a394ad5dbad48/image.2.jpeg,male
e96cc5b3-8290-4480-a35f-cc81c4b8eb1b,Jozef Viskupič,"Viskupič, Jozef",jozef_viskupic@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a78f273a394ad5dbb8fc/image.2.jpeg,male
e96cc5b3-8290-4480-a35f-cc81c4b8eb1b,Jozef Viskupič,"Viskupič, Jozef",jozef_viskupic@nrsr.sk,,,Klub OBYČAJNÍ ĽUDIA a nezávislé osobnosti,44,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a78f273a394ad5dbb8fc/image.2.jpeg,male
b18525c7-16d3-4bfb-8276-28dad3e0cd91,Juraj Blanár,"Blanár, Juraj",juraj_blanar@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a56e273a394ad5dba044/image.2.jpeg,male
b18525c7-16d3-4bfb-8276-28dad3e0cd91,Juraj Blanár,"Blanár, Juraj",juraj_blanar@nrsr.sk,,,Klub SMER-sociálna demokracia,42,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a56e273a394ad5dba044/image.2.jpeg,male
77fc15ec-df4c-4085-87a4-4f33fe159f6a,Juraj Droba,"Droba, Juraj",juraj_droba@nrsr.sk,,,Independent,0,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a71c273a394ad5dbb87c/image.2.jpeg,male
77fc15ec-df4c-4085-87a4-4f33fe159f6a,Juraj Droba,"Droba, Juraj",juraj_droba@nrsr.sk,,,Klub Sloboda a Solidarita,43,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a71c273a394ad5dbb87c/image.2.jpeg,male
b6d8d43a-c699-42e1-b735-acdac37088fe,Ján Babič,"Babič, Ján",jan_babic@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,2014-07-03,http://files.parldata.eu/sk/nrsr/people/54d2a63a273a394ad5dbac94/image.jpeg,male
b6d8d43a-c699-42e1-b735-acdac37088fe,Ján Babič,"Babič, Ján",jan_babic@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2014-11-25,2016-02-10,http://files.parldata.eu/sk/nrsr/people/54d2a63a273a394ad5dbac94/image.jpeg,male
b6d8d43a-c699-42e1-b735-acdac37088fe,Ján Babič,"Babič, Ján",jan_babic@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2016-02-10,2016-02-10,http://files.parldata.eu/sk/nrsr/people/54d2a63a273a394ad5dbac94/image.jpeg,male
080004ef-c92a-445d-a056-50a674459162,Ján Figeľ,"Figeľ, Ján",jan_figel@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a445273a394ad5db930a/image.jpeg,male
9bb63d2b-088a-4d3e-b84b-5c5439ac7982,Ján Hudacký,"Hudacký, Ján",jan_hudacky@nrsr.sk,,,Klub KDH,40,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a732273a394ad5dbb890/image.jpeg,male
1c92c17c-e0fe-4559-bebb-545e569aae57,Ján Mičovský,"Mičovský, Ján",jan_micovsky@nrsr.sk,,,Klub OĽaNO,39,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a830273a394ad5dbc3c4/image.jpeg,male
f8b11242-5766-4386-88f1-435b5074bafd,Ján Podmanický,"Podmanický, Ján",jan_podmanicky@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a697273a394ad5dbad1e/image.2.jpeg,male
f8b11242-5766-4386-88f1-435b5074bafd,Ján Podmanický,"Podmanický, Ján",jan_podmanicky@nrsr.sk,,,Klub SMER-sociálna demokracia,42,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a697273a394ad5dbad1e/image.2.jpeg,male
ae08906d-8950-4cda-81c4-e1b6a867a8a8,Ján Počiatek,"Počiatek, Ján",,,,Independent,0,,,National Council,6,2012-04-04,2012-04-04,http://files.parldata.eu/sk/nrsr/people/54d2a696273a394ad5dbad1c/image.jpeg,male
c220bdf0-6d68-4c51-a39c-bb515dab94a5,Ján Richter,"Richter, Ján",,,,Independent,0,,,National Council,6,2012-04-04,2012-04-04,http://files.parldata.eu/sk/nrsr/people/54d2a69d273a394ad5dbad2a/image.jpeg,male
1460598e-c38b-4c49-85c3-84941e265bb1,Ján Senko,"Senko, Ján",jan_senko@nrsr.sk,,,Klub SMER-SD,41,,,National Council,6,2012-04-04,,http://files.parldata.eu/sk/nrsr/people/54d2a6a3273a394ad5dbad34/image.2.jpeg,male
1460598e-c38b-4c49-85c3-84941e265bb1,Ján Senko,"Senko, Ján",jan_senko@nrsr.sk,,,Klub SMER-sociálna demokracia,42,,,National Council,6,2016-03-23,,http://files.parldata.eu/sk/nrsr/people/54d2a6a3273a394ad5dbad34/image.2.jpeg,male
